nanoDMA Text Export Version 1.00

 Test Time (s)	 Indent Disp. (nm)	 Indent Act. Load (µN)	 Indent Load (µN)	 Indent Disp. Volt. (V)	 Indent Act. Load Volt. (V)	 Indent Act. Output Volt. (V)	 Dynamic Freq. (Hz)	 Disp. Amp. (nm)	 Phase Shift (deg)	 Load Amp. (µN)	 Dynamic Comp. (nm/µN)	 Disp. Amp. Volt. (V)	 Load Amp. Volt. (V)	 Storage Mod. (GPa)	 Loss Mod. (GPa)	 Hardness (GPa)	 Complex Mod. (GPa)	 Tan-Delta	 Storage Stiff. (µN/nm)	 Loss Stiff. (µN/nm)	 Complex Stiff. (µN/nm)	 Damping (kg/s)	 Contact Area (nm^2)	 Contact Depth (nm)	
21.133235	5.752468	167.942512	48.629165	-5.089916e-005	0.703249	0.671544	205.0	1.027712	-0.221973	12.6978	0.080936	0.000126	0.019702	144.756875	-1.01388	9.613423	144.753324	-0.007004	13.046108	-0.091375	13.045788	-7.094054e-005	6379.305625	3.25459	
21.143232	5.847825	168.101063	48.75241	-6.746025e-005	0.70358	0.671674	205.0	1.027622	-0.215653	12.706012	0.080877	0.000126	0.019711	142.903606	-1.014732	9.375454	142.900003	-0.007101	13.055479	-0.092705	13.05515	-7.197264e-005	6555.247903	3.344836	
21.153229	5.813201	168.260241	48.924363	-6.146803e-005	0.703914	0.671804	205.0	1.027699	-0.219417	12.714174	0.080831	0.000126	0.01972	143.904491	-1.012027	9.524528	143.900932	-0.007033	13.062726	-0.091865	13.062403	-7.132105e-005	6471.557946	3.301906	
21.163226	5.846367	168.419176	49.070996	-6.723831e-005	0.704246	0.671933	205.0	1.027667	-0.216937	12.722355	0.080776	0.000126	0.019728	143.426311	-1.013529	9.472587	143.42273	-0.007067	13.071351	-0.092369	13.071024	-7.171235e-005	6523.38723	3.328492	
21.173223	5.813479	168.559044	49.223005	-6.154344e-005	0.704538	0.672063	205.0	1.026896	-0.197838	12.730507	0.080664	0.000126	0.019737	144.444428	-1.064215	9.606271	144.440508	-0.007368	13.089149	-0.096436	13.088793	-7.486976e-005	6449.277993	3.290478	
21.183219	5.839793	168.68822	49.342427	-6.611857e-005	0.704808	0.672192	205.0	1.025834	-0.20155	12.738675	0.080529	0.000126	0.019746	144.164479	-1.050781	9.557387	144.160649	-0.007289	13.110627	-0.09556	13.110278	-7.41897e-005	6495.614582	3.314246	
21.193216	5.825441	168.781583	49.441095	-6.363029e-005	0.705003	0.672322	205.0	1.024266	-0.226393	12.746824	0.080355	0.000126	0.019755	144.785664	-0.992563	9.615676	144.782262	-0.006855	13.138438	-0.090069	13.138129	-6.992662e-005	6467.347559	3.299746	
21.203213	5.811173	168.848345	49.513142	-6.115116e-005	0.705143	0.672452	205.0	1.023395	-0.198084	12.754967	0.080235	0.000126	0.019764	145.315752	-1.061946	9.670447	145.311872	-0.007308	13.15762	-0.096154	13.157268	-7.465058e-005	6439.010626	3.285212	
21.21321	5.73897	168.882607	49.574135	-4.861266e-005	0.705215	0.672581	205.0	1.021776	-0.20776	12.763086	0.080057	0.000125	0.019773	147.201274	-1.048769	9.891027	147.197538	-0.007125	13.1862	-0.093948	13.185865	-7.293803e-005	6302.401041	3.215152	
21.223207	5.75756	168.894855	49.579537	-5.182353e-005	0.70524	0.672711	205.0	1.019884	-0.216861	12.771231	0.079858	0.000125	0.019781	147.002978	-1.02143	9.818566	146.999429	-0.006948	13.218375	-0.091846	13.218056	-7.130611e-005	6350.293048	3.239712	
21.233203	5.824757	168.881411	49.541279	-6.3463e-005	0.705211	0.67284	205.0	1.018826	-0.193292	12.779389	0.079724	0.000125	0.01979	145.607441	-1.065949	9.596826	145.603539	-0.007321	13.240088	-0.096927	13.239733	-7.525063e-005	6493.883099	3.313357	
21.2432	5.843051	168.856668	49.509818	-6.661464e-005	0.705159	0.67297	205.0	1.017712	-0.155664	12.787524	0.079586	0.000125	0.019799	145.321476	-1.151672	9.523264	145.316912	-0.007925	13.26254	-0.105106	13.262123	-8.160035e-005	6541.595478	3.337833	
21.253197	5.661511	168.817606	49.537963	-3.508966e-005	0.705079	0.673099	205.0	1.015868	-0.181949	12.795584	0.079392	0.000125	0.019808	149.671391	-1.117303	10.059594	149.667221	-0.007465	13.294272	-0.099242	13.293901	-7.704827e-005	6196.427596	3.160815	
21.263194	5.751122	168.782059	49.469321	-5.061373e-005	0.705003	0.673228	205.0	1.014015	-0.16326	12.803734	0.079197	0.000124	0.019817	147.734398	-1.14476	9.74429	147.729963	-0.007749	13.326364	-0.103263	13.325964	-8.016982e-005	6390.722864	3.260446	
21.273191	5.661827	168.758317	49.478657	-3.50976e-005	0.704954	0.673358	205.0	1.012863	-0.134034	12.811817	0.079057	0.000124	0.019825	149.956294	-1.231723	10.007701	149.951235	-0.008214	13.349451	-0.109651	13.349001	-8.512911e-005	6224.253823	3.175082	
21.283187	5.751401	168.755525	49.442769	-5.062197e-005	0.704947	0.673487	205.0	1.011169	-0.135343	12.819958	0.078875	0.000124	0.019834	148.055072	-1.209404	9.707215	148.050133	-0.008169	13.379661	-0.109293	13.379214	-8.485152e-005	6414.067113	3.272419	
21.293184	5.676622	168.779782	49.494714	-3.763442e-005	0.704998	0.673617	205.0	1.009654	-0.158135	12.828035	0.078707	0.000124	0.019843	150.023838	-1.165663	9.93522	150.019309	-0.00777	13.407564	-0.104175	13.407159	-8.087771e-005	6272.910642	3.20003	
21.303181	5.867306	168.829399	49.473811	-7.071355e-005	0.7051	0.673746	205.0	1.008311	-0.115106	12.836202	0.078552	0.000124	0.019851	145.917846	-1.23469	9.360735	145.912622	-0.008462	13.433445	-0.113668	13.432964	-8.824766e-005	6656.529712	3.396798	
21.313178	5.808323	168.911445	49.577675	-6.047895e-005	0.705272	0.673875	205.0	1.007334	-0.090033	12.844276	0.078427	0.000124	0.01986	147.464113	-1.306524	9.547409	147.458325	-0.00886	13.454492	-0.119206	13.453964	-9.254747e-005	6538.103889	3.336041	
21.323175	5.868297	169.021342	49.665376	-7.08906e-005	0.7055	0.674004	205.0	1.006745	-0.073671	12.852387	0.078331	0.000124	0.019869	146.375651	-1.334691	9.398998	146.369566	-0.009118	13.470535	-0.122828	13.469975	-9.535932e-005	6651.534884	3.394236	
21.333171	5.815036	169.159865	49.823577	-6.166036e-005	0.70579	0.674134	205.0	1.005693	-0.048381	12.860453	0.0782	0.000123	0.019878	147.874592	-1.407707	9.586529	147.867892	-0.00952	13.492623	-0.128444	13.492012	-9.971979e-005	6538.762033	3.336379	
21.343168	5.852913	169.310144	49.959815	-6.824633e-005	0.706103	0.674263	205.0	1.005079	-0.024125	12.868546	0.078104	0.000123	0.019886	147.32096	-1.459702	9.513649	147.313728	-0.009908	13.509022	-0.133852	13.508359	-0.000104	6604.023493	3.369859	
21.353165	5.781607	169.477773	50.153784	-5.589099e-005	0.706453	0.674392	205.0	1.005112	-0.029311	12.876596	0.078057	0.000123	0.019895	149.188761	-1.464512	9.776431	149.181573	-0.009817	13.516864	-0.132688	13.516213	-0.000103	6447.176729	3.2894	
21.363162	5.916336	169.637906	50.264046	-7.92841e-005	0.706786	0.674521	205.0	1.005075	-0.023236	12.884714	0.078005	0.000123	0.019904	146.427506	-1.451143	9.423236	146.420316	-0.00991	13.525711	-0.134044	13.525047	-0.000104	6701.38769	3.419815	
21.373159	5.800794	169.787376	50.456227	-5.924961e-005	0.707098	0.67465	205.0	1.005135	-0.02889	12.892738	0.077961	0.000123	0.019912	149.23867	-1.464189	9.808733	149.231488	-0.009811	13.533176	-0.132775	13.532525	-0.000103	6458.424823	3.29517	
21.383155	5.780025	169.916948	50.593461	-5.565532e-005	0.707368	0.67478	205.0	1.0051	-0.023233	12.900791	0.07791	0.000123	0.019921	149.937879	-1.484082	9.910771	149.930535	-0.009898	13.54191	-0.134038	13.541246	-0.000104	6406.59058	3.268584	
21.393152	5.815153	170.025891	50.689399	-6.17556e-005	0.707594	0.674909	205.0	1.005123	-0.027667	12.90886	0.077863	0.000123	0.019929	149.313154	-1.466042	9.832839	149.305956	-0.009819	13.549906	-0.133041	13.549253	-0.000103	6467.944912	3.300053	
21.403149	5.867847	170.106085	50.750103	-7.089793e-005	0.707761	0.675038	205.0	1.006475	-0.061312	12.916929	0.077919	0.000124	0.019938	148.145661	-1.373202	9.703799	148.139296	-0.009269	13.540366	-0.125509	13.539784	-9.744112e-005	6561.041831	3.347808	
21.413146	5.929189	170.14782	50.769165	-8.153305e-005	0.707847	0.675167	205.0	1.007303	-0.022704	12.924997	0.077934	0.000124	0.019947	146.814657	-1.454929	9.537966	146.807448	-0.00991	13.537747	-0.134159	13.537082	-0.000104	6677.960457	3.407794	
21.423143	5.958617	170.161889	50.77238	-8.66247e-005	0.707875	0.675296	205.0	1.007571	0.021556	12.933049	0.077907	0.000124	0.019955	146.220858	-1.555581	9.456025	146.212583	-0.010639	13.542483	-0.144073	13.541717	-0.000112	6737.020188	3.4381	
21.433139	5.858341	170.153386	50.801011	-6.920641e-005	0.707858	0.675425	205.0	1.008961	-0.020912	12.94105	0.077966	0.000124	0.019964	148.350838	-1.475148	9.753643	148.343504	-0.009944	13.532395	-0.134561	13.531726	-0.000104	6535.205261	3.334554	
21.443136	5.864156	170.131006	50.776526	-7.019336e-005	0.707811	0.675554	205.0	1.009061	-0.020949	12.949084	0.077925	0.000124	0.019972	148.235972	-1.473137	9.726089	148.228652	-0.009938	13.53931	-0.134551	13.538642	-0.000104	6552.028328	3.343185	
21.453133	5.833401	170.08871	50.745662	-6.483093e-005	0.707723	0.675683	205.0	1.009833	0.048538	12.957099	0.077937	0.000124	0.019981	148.863265	-1.650704	9.80788	148.854113	-0.011089	13.537366	-0.150112	13.536534	-0.000117	6495.059519	3.313961	
21.46313	5.870493	170.05387	50.697154	-7.124228e-005	0.70765	0.675812	205.0	1.010667	0.045418	12.965135	0.077953	0.000124	0.01999	147.959817	-1.633358	9.686927	147.950801	-0.011039	13.534648	-0.149412	13.533823	-0.000116	6571.980177	3.35342	
21.473127	5.797271	170.025982	50.696401	-5.851421e-005	0.707593	0.675941	205.0	1.01165	0.013542	12.973126	0.07798	0.000124	0.019998	149.555848	-1.572645	9.905076	149.547579	-0.010515	13.529924	-0.142273	13.529176	-0.00011	6427.969672	3.279549	
21.483123	5.822869	169.982239	50.643245	-6.292938e-005	0.707501	0.67607	205.0	1.011952	0.060064	12.981148	0.077955	0.000124	0.020007	148.937763	-1.680289	9.810261	148.928284	-0.011282	13.534164	-0.15269	13.533303	-0.000119	6485.494675	3.309055	
21.49312	5.762452	169.964882	50.648282	-5.242522e-005	0.707466	0.67607	205.0	1.012913	0.09344	12.981126	0.07803	0.000124	0.020007	150.228922	-1.779233	10.00051	150.218385	-0.011843	13.52155	-0.160142	13.520601	-0.000124	6362.61607	3.246031	
21.503117	5.843253	170.009887	50.663415	-6.643728e-005	0.707558	0.676207	205.0	1.013945	0.068617	12.989671	0.078058	0.000124	0.020016	148.384563	-1.697003	9.766966	148.374859	-0.011437	13.516793	-0.154585	13.515909	-0.00012	6517.180975	3.325308	
21.513114	5.765032	170.087553	50.770019	-5.28636e-005	0.707721	0.676344	205.0	1.014031	0.067919	12.998153	0.078013	0.000124	0.020025	150.335102	-1.716708	10.032393	150.3253	-0.011419	13.524312	-0.154437	13.52343	-0.00012	6356.227561	3.242755	
21.523111	5.884449	170.197743	50.836022	-7.358953e-005	0.707948	0.676481	205.0	1.015592	0.123696	13.006701	0.078082	0.000125	0.020034	147.650915	-1.823608	9.705401	147.639653	-0.012351	13.512639	-0.166892	13.511608	-0.00013	6578.061714	3.35654	
21.533107	5.96966	170.330943	50.937681	-8.838491e-005	0.708225	0.676618	205.0	1.016434	0.096825	13.015232	0.078096	0.000125	0.020043	145.920919	-1.73764	9.498863	145.910573	-0.011908	13.510362	-0.160883	13.509404	-0.000125	6732.691413	3.435878	
21.543104	5.93476	170.487416	51.107031	-8.234447e-005	0.70855	0.676755	205.0	1.016375	0.101034	13.023713	0.07804	0.000125	0.020052	146.925841	-1.758785	9.643513	146.915314	-0.011971	13.519753	-0.161839	13.518784	-0.000126	6650.143416	3.393522	
21.553101	6.021818	170.647468	51.234846	-9.746588e-005	0.708882	0.676891	205.0	1.01741	0.06997	13.032234	0.078069	0.000125	0.020061	145.197109	-1.664015	9.44464	145.187574	-0.01146	13.514955	-0.154887	13.514067	-0.00012	6804.608632	3.472785	
21.563098	5.88729	170.815199	51.452304	-7.414085e-005	0.709231	0.677028	205.0	1.017865	0.059539	13.040669	0.078053	0.000125	0.02007	148.358659	-1.674339	9.891191	148.349211	-0.011286	13.517609	-0.152556	13.516748	-0.000118	6520.243644	3.326879	
21.573095	5.944146	170.97752	51.593559	-8.402225e-005	0.709568	0.677165	205.0	1.01822	0.046315	13.049168	0.078029	0.000125	0.020079	147.306578	-1.629798	9.768242	147.297561	-0.011064	13.521623	-0.149603	13.520795	-0.000116	6617.641584	3.376846	
21.583091	5.959942	171.118453	51.728623	-8.67749e-005	0.70986	0.677302	205.0	1.019577	0.00418	13.057647	0.078083	0.000125	0.020088	147.061212	-1.525594	9.770393	147.053299	-0.010374	13.512592	-0.140178	13.511865	-0.000109	6630.876406	3.383636	
21.593088	5.879371	171.232698	51.872659	-7.280101e-005	0.710098	0.677439	205.0	1.019626	0.006791	13.066086	0.078036	0.000125	0.020097	149.06321	-1.551893	10.050055	149.055132	-0.010411	13.520516	-0.140762	13.519783	-0.000109	6461.531485	3.296763	
21.603085	5.880792	171.326162	51.965593	-7.30495e-005	0.710291	0.677576	205.0	1.020429	-0.008108	13.074549	0.078047	0.000125	0.020106	149.130448	-1.516049	10.07759	149.122742	-0.010166	13.518664	-0.13743	13.517966	-0.000107	6453.938277	3.292868	
21.613082	5.884608	171.381945	52.019977	-7.370584e-005	0.710407	0.677712	205.0	1.021374	-0.005272	13.083008	0.078069	0.000125	0.020115	149.083245	-1.522984	10.086448	149.075465	-0.010216	13.514974	-0.138064	13.514269	-0.000107	6454.500606	3.293157	
21.623079	5.975916	171.414865	52.019144	-8.953854e-005	0.710474	0.677849	205.0	1.021947	0.063263	13.091493	0.078062	0.000125	0.020124	147.071929	-1.669049	9.8156	147.062458	-0.011349	13.516131	-0.153388	13.515261	-0.000119	6633.383434	3.384922	
21.633075	5.999325	171.411179	52.006837	-9.358219e-005	0.710466	0.677986	205.0	1.023118	0.031401	13.099949	0.078101	0.000126	0.020133	146.505266	-1.58614	9.749061	146.496679	-0.010827	13.509523	-0.146261	13.508732	-0.000114	6678.262248	3.407949	
21.643072	5.912305	171.391898	52.019791	-7.846169e-005	0.710426	0.678122	205.0	1.023664	0.012093	13.108359	0.078092	0.000126	0.020142	148.42342	-1.559334	10.007178	148.415228	-0.010506	13.510955	-0.141946	13.510209	-0.00011	6508.143218	3.320672	
21.653069	5.871634	171.359048	52.002037	-7.138057e-005	0.710358	0.678259	205.0	1.023687	0.007373	13.116781	0.078044	0.000126	0.02015	149.364722	-1.556622	10.120756	149.356611	-0.010422	13.519165	-0.140892	13.518431	-0.000109	6434.18507	3.282737	
21.663066	5.954288	171.32381	51.936277	-8.569759e-005	0.710284	0.678396	205.0	1.025064	0.019796	13.125242	0.078099	0.000126	0.020159	147.382517	-1.5673	9.858741	147.374184	-0.010634	13.509908	-0.143668	13.509144	-0.000112	6599.373907	3.367474	
21.673063	5.846604	171.291478	51.94383	-6.69889e-005	0.710218	0.678532	205.0	1.026071	0.050722	13.133629	0.078125	0.000126	0.020168	149.758709	-1.669689	10.188557	149.749401	-0.011149	13.505358	-0.150574	13.504519	-0.000117	6387.308865	3.258695	
21.683059	5.848823	171.277259	51.928833	-6.735371e-005	0.710188	0.678669	205.0	1.026034	0.055803	13.142051	0.078073	0.000126	0.020177	149.745128	-1.681103	10.172178	149.735691	-0.011226	13.514318	-0.151717	13.513466	-0.000118	6396.946949	3.263638	
21.693056	5.88186	171.287367	51.926753	-7.307087e-005	0.710209	0.678805	205.0	1.02727	0.016646	13.150479	0.078117	0.000126	0.020186	148.939649	-1.576435	10.075118	148.931306	-0.010584	13.506874	-0.142962	13.506118	-0.000111	6459.203061	3.295569	
21.703053	5.900754	171.328824	51.96124	-7.634035e-005	0.710294	0.678942	205.0	1.028163	0.060096	13.158897	0.078134	0.000126	0.020195	148.534778	-1.679253	10.031522	148.525286	-0.011305	13.503845	-0.152667	13.502982	-0.000119	6491.551157	3.312161	
21.71305	5.888153	171.39214	52.029226	-7.41497e-005	0.710425	0.679078	205.0	1.0296	0.066346	13.167298	0.078194	0.000126	0.020204	148.829478	-1.699107	10.098171	148.819779	-0.011416	13.493819	-0.154052	13.492939	-0.00012	6456.270219	3.294065	
21.723047	5.858359	171.496012	52.14411	-6.898417e-005	0.710641	0.679215	205.0	1.030057	0.056506	13.175687	0.078179	0.000126	0.020212	149.662126	-1.683957	10.226905	149.652652	-0.011252	13.496379	-0.151858	13.495525	-0.000118	6387.054364	3.258564	
21.733043	5.923414	171.623741	52.247755	-8.028112e-005	0.710905	0.679351	205.0	1.03176	0.006082	13.184107	0.078258	0.000127	0.020221	148.231459	-1.545745	10.069487	148.2234	-0.010428	13.482996	-0.1406	13.482263	-0.000109	6498.033423	3.315486	
21.74304	6.050107	171.773272	52.350392	-0.000102	0.711213	0.679488	205.0	1.032954	0.026173	13.192543	0.078298	0.000127	0.02023	145.562851	-1.567062	9.736517	145.554416	-0.010766	13.476178	-0.145078	13.475397	-0.000113	6731.66139	3.43535	
21.753037	5.942688	171.937679	52.5545	-8.365562e-005	0.711554	0.679624	205.0	1.034079	0.052622	13.200889	0.078334	0.000127	0.020239	148.087889	-1.659707	10.118938	148.078588	-0.011208	13.470162	-0.150968	13.469316	-0.000117	6498.250242	3.315598	
21.763034	6.067026	172.109272	52.680059	-0.000105	0.711908	0.679761	205.0	1.035672	0.009496	13.209315	0.078405	0.000127	0.020248	145.464796	-1.527879	9.800794	145.456771	-0.010503	13.458294	-0.141358	13.457552	-0.00011	6722.861024	3.430834	
21.773031	6.021625	172.273417	52.860964	-9.738712e-005	0.712248	0.679897	205.0	1.036117	-0.004839	13.217673	0.078389	0.000127	0.020256	146.662767	-1.505382	9.987524	146.655041	-0.010264	13.460976	-0.138167	13.460267	-0.000107	6616.118015	3.376064	
21.783027	6.15165	172.422908	52.962327	-0.00012	0.712556	0.680033	205.0	1.037296	-0.033776	13.226091	0.078428	0.000127	0.020265	143.999822	-1.409867	9.653585	143.99292	-0.009791	13.45438	-0.131728	13.453735	-0.000102	6856.356059	3.499344	
21.793024	6.100831	172.54971	53.107909	-0.000111	0.712818	0.680169	205.0	1.037328	-0.037018	13.234437	0.078381	0.000127	0.020274	145.269939	-1.413624	9.835913	145.263061	-0.009731	13.462288	-0.131002	13.461651	-0.000102	6744.909786	3.442148	
21.803021	6.102005	172.646553	53.204313	-0.000111	0.713018	0.680306	205.0	1.037523	-0.007676	13.242797	0.078346	0.000127	0.020283	145.393149	-1.484732	9.85959	145.385568	-0.010212	13.46814	-0.137535	13.467438	-0.000107	6739.338332	3.439289	
21.813018	6.02771	172.713447	53.298696	-9.846443e-005	0.713157	0.680442	205.0	1.038121	0.050728	13.251125	0.078342	0.000127	0.020291	147.095451	-1.644133	10.106389	147.086262	-0.011177	13.468826	-0.150545	13.467984	-0.000117	6584.925446	3.360061	
21.823015	6.157295	172.747244	53.284581	-0.000121	0.713225	0.680578	205.0	1.038083	0.056042	13.259522	0.07829	0.000127	0.0203	144.392482	-1.625646	9.724764	144.38333	-0.011259	13.477672	-0.151739	13.476818	-0.000118	6842.74754	3.492359	
21.833011	6.201568	172.760096	53.281087	-0.000129	0.713251	0.680714	205.0	1.038145	0.051476	13.267883	0.078245	0.000127	0.020309	143.533595	-1.604311	9.599392	143.524629	-0.011177	13.485201	-0.150727	13.484359	-0.000117	6932.623587	3.538491	
21.843008	6.035492	172.735402	53.317874	-9.976734e-005	0.713201	0.68085	205.0	1.038113	0.058172	13.276162	0.078194	0.000127	0.020318	147.10361	-1.659522	10.076746	147.094249	-0.011281	13.493851	-0.152228	13.492992	-0.000118	6608.684489	3.37225	
21.853005	6.09919	172.705492	53.264451	-0.000111	0.713139	0.680987	205.0	1.03814	0.053782	13.28452	0.078147	0.000127	0.020326	145.727815	-1.632538	9.870778	145.71867	-0.011203	13.501826	-0.151256	13.500978	-0.000117	6742.018837	3.440665	
21.863002	6.080122	172.663691	53.22976	-0.000107	0.713052	0.681123	205.0	1.038182	0.069754	13.292843	0.078101	0.000127	0.020335	146.137935	-1.674879	9.911106	146.128337	-0.011461	13.509572	-0.154832	13.508684	-0.00012	6711.925132	3.425222	
21.872999	5.982925	172.636044	53.238115	-9.057372e-005	0.712996	0.681259	205.0	1.038952	0.140855	13.301131	0.07811	0.000128	0.020344	148.240623	-1.8735	10.203328	148.228784	-0.012638	13.507977	-0.170717	13.506898	-0.000133	6521.327564	3.327435	
21.882995	6.014618	172.618542	53.208935	-9.605185e-005	0.712959	0.681395	205.0	1.038908	0.142818	13.309463	0.078058	0.000128	0.020352	147.562941	-1.868739	10.093855	147.551108	-0.012664	13.516826	-0.171177	13.515742	-0.000133	6589.989716	3.362659	
21.892992	5.984786	172.615493	53.21696	-9.085763e-005	0.712953	0.681531	205.0	1.03806	0.165009	13.317767	0.077946	0.000127	0.020361	148.351089	-1.931034	10.175757	148.338521	-0.013017	13.535884	-0.176192	13.534737	-0.000137	6538.553031	3.336272	
21.902989	5.981485	172.641801	53.244514	-9.027303e-005	0.713007	0.681667	205.0	1.037379	0.185318	13.326075	0.077846	0.000127	0.02037	148.566989	-1.981855	10.185342	148.553769	-0.01334	13.552854	-0.180792	13.551648	-0.00014	6535.920754	3.334921	
21.912986	6.057752	172.704987	53.279497	-0.000104	0.713137	0.681803	205.0	1.037432	0.18238	13.334408	0.077801	0.000127	0.020378	146.994252	-1.952894	9.966102	146.981279	-0.013286	13.560484	-0.180158	13.559287	-0.00014	6684.048018	3.410918	
21.922983	5.991677	172.795573	53.394522	-9.203842e-005	0.713324	0.681939	205.0	1.037335	0.18907	13.342684	0.077746	0.000127	0.020387	148.630877	-1.990021	10.193857	148.617554	-0.013389	13.569969	-0.181689	13.568752	-0.000141	6546.806238	3.340506	
21.932979	5.931752	172.918606	53.539705	-8.164875e-005	0.713579	0.682075	205.0	1.036816	0.123707	13.350956	0.077659	0.000127	0.020395	150.252563	-1.847569	10.418522	150.241203	-0.012296	13.584906	-0.167046	13.583879	-0.00013	6420.359953	3.275646	
21.942976	5.94681	173.064492	53.679993	-8.42744e-005	0.713879	0.682211	205.0	1.036515	0.098879	13.359252	0.077588	0.000127	0.020404	150.162321	-1.78341	10.410482	150.15173	-0.011877	13.597065	-0.161486	13.596106	-0.000125	6439.590652	3.285509	
